start_time,end_time,kw_export,kw_import,kvar_export,kvar_import
2025-05-31 23:30:00,2025-06-01 00:00:00,0,845,0,335
2025-05-31 23:00:00,2025-05-31 23:30:00,0,798,0,340
2025-05-31 22:30:00,2025-05-31 23:00:00,0,645,0,268
2025-05-31 22:00:00,2025-05-31 22:30:00,0,694,0,273
2025-05-31 21:30:00,2025-05-31 22:00:00,0,816,0,357
2025-05-31 21:00:00,2025-05-31 21:30:00,0,837,0,342
2025-05-31 20:30:00,2025-05-31 21:00:00,0,643,0,256
2025-05-31 20:00:00,2025-05-31 20:30:00,0,616,0,241
2025-05-31 19:30:00,2025-05-31 20:00:00,0,611,0,248
2025-05-31 19:00:00,2025-05-31 19:30:00,0,616,0,246
2025-05-31 18:30:00,2025-05-31 19:00:00,0,573,0,222
2025-05-31 18:00:00,2025-05-31 18:30:00,0,575,0,237
2025-05-31 17:30:00,2025-05-31 18:00:00,0,566,0,226
2025-05-31 17:00:00,2025-05-31 17:30:00,0,717,0,287
2025-05-31 16:30:00,2025-05-31 17:00:00,0,785,0,320
2025-05-31 16:00:00,2025-05-31 16:30:00,0,590,0,240
2025-05-31 15:30:00,2025-05-31 16:00:00,0,637,0,248
2025-05-31 15:00:00,2025-05-31 15:30:00,0,679,0,266
2025-05-31 14:30:00,2025-05-31 15:00:00,0,713,0,272
2025-05-31 14:00:00,2025-05-31 14:30:00,0,753,0,303
2025-05-31 13:30:00,2025-05-31 14:00:00,0,614,0,244
2025-05-31 13:00:00,2025-05-31 13:30:00,0,686,0,277
2025-05-31 12:30:00,2025-05-31 13:00:00,0,711,0,282
2025-05-31 12:00:00,2025-05-31 12:30:00,0,719,0,274
2025-05-31 11:30:00,2025-05-31 12:00:00,0,738,0,301
2025-05-31 11:00:00,2025-05-31 11:30:00,0,639,0,261
2025-05-31 10:30:00,2025-05-31 11:00:00,0,741,0,304
2025-05-31 10:00:00,2025-05-31 10:30:00,0,702,0,279
2025-05-31 09:30:00,2025-05-31 10:00:00,0,787,0,305
2025-05-31 09:00:00,2025-05-31 09:30:00,0,892,0,357
2025-05-31 08:30:00,2025-05-31 09:00:00,0,914,0,364
2025-05-31 08:00:00,2025-05-31 08:30:00,0,825,0,351
2025-05-31 07:30:00,2025-05-31 08:00:00,0,802,0,326
2025-05-31 07:00:00,2025-05-31 07:30:00,0,853,0,327
2025-05-31 06:30:00,2025-05-31 07:00:00,0,920,0,385
2025-05-31 06:00:00,2025-05-31 06:30:00,0,800,0,345
2025-05-31 05:30:00,2025-05-31 06:00:00,0,686,0,278
2025-05-31 05:00:00,2025-05-31 05:30:00,0,703,0,295
2025-05-31 04:30:00,2025-05-31 05:00:00,0,677,0,278
2025-05-31 04:00:00,2025-05-31 04:30:00,0,677,0,287
2025-05-31 03:30:00,2025-05-31 04:00:00,0,702,0,300
2025-05-31 03:00:00,2025-05-31 03:30:00,0,681,0,270
2025-05-31 02:30:00,2025-05-31 03:00:00,0,662,0,267
2025-05-31 02:00:00,2025-05-31 02:30:00,0,546,0,231
2025-05-31 01:30:00,2025-05-31 02:00:00,0,551,0,229
2025-05-31 01:00:00,2025-05-31 01:30:00,0,570,0,229
2025-05-31 00:30:00,2025-05-31 01:00:00,0,669,0,248
2025-05-31 00:00:00,2025-05-31 00:30:00,0,859,0,347
2025-05-30 23:30:00,2025-05-31 00:00:00,0,719,0,297
2025-05-30 23:00:00,2025-05-30 23:30:00,0,655,0,262
2025-05-30 22:30:00,2025-05-30 23:00:00,0,671,0,258
2025-05-30 22:00:00,2025-05-30 22:30:00,0,922,0,364
2025-05-30 21:30:00,2025-05-30 22:00:00,0,866,0,332
2025-05-30 21:00:00,2025-05-30 21:30:00,0,787,0,291
2025-05-30 20:30:00,2025-05-30 21:00:00,0,771,0,296
2025-05-30 20:00:00,2025-05-30 20:30:00,0,735,0,285
2025-05-30 19:30:00,2025-05-30 20:00:00,0,714,0,267
2025-05-30 19:00:00,2025-05-30 19:30:00,0,727,0,268
2025-05-30 18:30:00,2025-05-30 19:00:00,0,731,0,289
2025-05-30 18:00:00,2025-05-30 18:30:00,0,671,0,252
2025-05-30 17:30:00,2025-05-30 18:00:00,0,684,0,264
2025-05-30 17:00:00,2025-05-30 17:30:00,0,605,0,232
2025-05-30 16:30:00,2025-05-30 17:00:00,0,630,0,251
2025-05-30 16:00:00,2025-05-30 16:30:00,0,594,0,228
2025-05-30 15:30:00,2025-05-30 16:00:00,0,593,0,221
2025-05-30 15:00:00,2025-05-30 15:30:00,0,604,0,228
2025-05-30 14:30:00,2025-05-30 15:00:00,0,616,0,231
2025-05-30 14:00:00,2025-05-30 14:30:00,0,603,0,239
2025-05-30 13:30:00,2025-05-30 14:00:00,0,606,0,239
2025-05-30 13:00:00,2025-05-30 13:30:00,0,599,0,244
2025-05-30 12:30:00,2025-05-30 13:00:00,0,643,0,253
2025-05-30 12:00:00,2025-05-30 12:30:00,0,632,0,249
2025-05-30 11:30:00,2025-05-30 12:00:00,0,645,0,261
2025-05-30 11:00:00,2025-05-30 11:30:00,0,639,0,249
2025-05-30 10:30:00,2025-05-30 11:00:00,0,759,0,298
2025-05-30 10:00:00,2025-05-30 10:30:00,0,929,0,369
2025-05-30 09:30:00,2025-05-30 10:00:00,0,883,0,372
2025-05-30 09:00:00,2025-05-30 09:30:00,0,770,0,297
2025-05-30 08:30:00,2025-05-30 09:00:00,0,875,0,347
2025-05-30 08:00:00,2025-05-30 08:30:00,0,954,0,391
2025-05-30 07:30:00,2025-05-30 08:00:00,0,881,0,351
2025-05-30 07:00:00,2025-05-30 07:30:00,0,730,0,301
2025-05-30 06:30:00,2025-05-30 07:00:00,0,793,0,341
2025-05-30 06:00:00,2025-05-30 06:30:00,0,826,0,344
2025-05-30 05:30:00,2025-05-30 06:00:00,0,856,0,372
2025-05-30 05:00:00,2025-05-30 05:30:00,0,799,0,335
2025-05-30 04:30:00,2025-05-30 05:00:00,0,788,0,319
2025-05-30 04:00:00,2025-05-30 04:30:00,0,807,0,332
2025-05-30 03:30:00,2025-05-30 04:00:00,0,828,0,352
2025-05-30 03:00:00,2025-05-30 03:30:00,0,801,0,345
2025-05-30 02:30:00,2025-05-30 03:00:00,0,689,0,270
2025-05-30 02:00:00,2025-05-30 02:30:00,0,678,0,277
2025-05-30 01:30:00,2025-05-30 02:00:00,0,723,0,276
2025-05-30 01:00:00,2025-05-30 01:30:00,0,744,0,296
2025-05-30 00:30:00,2025-05-30 01:00:00,0,791,0,305
2025-05-30 00:00:00,2025-05-30 00:30:00,0,711,0,273
2025-05-29 23:30:00,2025-05-30 00:00:00,0,580,0,232
2025-05-29 23:00:00,2025-05-29 23:30:00,0,631,0,248
2025-05-29 22:30:00,2025-05-29 23:00:00,0,809,0,316
2025-05-29 22:00:00,2025-05-29 22:30:00,0,709,0,286
2025-05-29 21:30:00,2025-05-29 22:00:00,0,593,0,231
2025-05-29 21:00:00,2025-05-29 21:30:00,0,583,0,235
2025-05-29 20:30:00,2025-05-29 21:00:00,0,509,0,188
2025-05-29 20:00:00,2025-05-29 20:30:00,0,500,0,187
2025-05-29 19:30:00,2025-05-29 20:00:00,0,510,0,197
2025-05-29 19:00:00,2025-05-29 19:30:00,0,506,0,206
2025-05-29 18:30:00,2025-05-29 19:00:00,0,506,0,211
2025-05-29 18:00:00,2025-05-29 18:30:00,0,512,0,218
2025-05-29 17:30:00,2025-05-29 18:00:00,0,510,0,213
2025-05-29 17:00:00,2025-05-29 17:30:00,0,543,0,210
2025-05-29 16:30:00,2025-05-29 17:00:00,0,528,0,194
2025-05-29 16:00:00,2025-05-29 16:30:00,0,544,0,205
2025-05-29 15:30:00,2025-05-29 16:00:00,0,594,0,232
2025-05-29 15:00:00,2025-05-29 15:30:00,0,572,0,214
2025-05-29 14:30:00,2025-05-29 15:00:00,0,643,0,242
2025-05-29 14:00:00,2025-05-29 14:30:00,0,647,0,250
2025-05-29 13:30:00,2025-05-29 14:00:00,0,681,0,267
2025-05-29 13:00:00,2025-05-29 13:30:00,0,666,0,255
2025-05-29 12:30:00,2025-05-29 13:00:00,0,681,0,273
2025-05-29 12:00:00,2025-05-29 12:30:00,0,643,0,254
2025-05-29 11:30:00,2025-05-29 12:00:00,0,695,0,276
2025-05-29 11:00:00,2025-05-29 11:30:00,0,729,0,305
2025-05-29 10:30:00,2025-05-29 11:00:00,0,786,0,323
2025-05-29 10:00:00,2025-05-29 10:30:00,0,895,0,381
2025-05-29 09:30:00,2025-05-29 10:00:00,0,718,0,268
2025-05-29 09:00:00,2025-05-29 09:30:00,0,676,0,259
2025-05-29 08:30:00,2025-05-29 09:00:00,0,720,0,277
2025-05-29 08:00:00,2025-05-29 08:30:00,0,838,0,348
2025-05-29 07:30:00,2025-05-29 08:00:00,0,839,0,341
2025-05-29 07:00:00,2025-05-29 07:30:00,0,650,0,253
2025-05-29 06:30:00,2025-05-29 07:00:00,0,669,0,267
2025-05-29 06:00:00,2025-05-29 06:30:00,0,727,0,308
2025-05-29 05:30:00,2025-05-29 06:00:00,0,862,0,342
2025-05-29 05:00:00,2025-05-29 05:30:00,0,738,0,298
2025-05-29 04:30:00,2025-05-29 05:00:00,0,639,0,268
2025-05-29 04:00:00,2025-05-29 04:30:00,0,665,0,254
2025-05-29 03:30:00,2025-05-29 04:00:00,0,782,0,318
2025-05-29 03:00:00,2025-05-29 03:30:00,0,837,0,339
2025-05-29 02:30:00,2025-05-29 03:00:00,0,693,0,292
2025-05-29 02:00:00,2025-05-29 02:30:00,0,654,0,265
2025-05-29 01:30:00,2025-05-29 02:00:00,0,721,0,292
2025-05-29 01:00:00,2025-05-29 01:30:00,0,808,0,342
2025-05-29 00:30:00,2025-05-29 01:00:00,0,755,0,302
2025-05-29 00:00:00,2025-05-29 00:30:00,0,613,0,236
2025-05-28 23:30:00,2025-05-29 00:00:00,0,599,0,223
2025-05-28 23:00:00,2025-05-28 23:30:00,0,610,0,241
2025-05-28 22:30:00,2025-05-28 23:00:00,0,635,0,239
2025-05-28 22:00:00,2025-05-28 22:30:00,0,644,0,246
2025-05-28 21:30:00,2025-05-28 22:00:00,0,781,0,305
2025-05-28 21:00:00,2025-05-28 21:30:00,0,790,0,318
2025-05-28 20:30:00,2025-05-28 21:00:00,0,642,0,244
2025-05-28 20:00:00,2025-05-28 20:30:00,0,695,0,274
2025-05-28 19:30:00,2025-05-28 20:00:00,0,821,0,339
2025-05-28 19:00:00,2025-05-28 19:30:00,0,753,0,297
2025-05-28 18:30:00,2025-05-28 19:00:00,0,605,0,245
2025-05-28 18:00:00,2025-05-28 18:30:00,0,627,0,269
2025-05-28 17:30:00,2025-05-28 18:00:00,0,632,0,251
2025-05-28 17:00:00,2025-05-28 17:30:00,0,654,0,262
2025-05-28 16:30:00,2025-05-28 17:00:00,0,658,0,257
2025-05-28 16:00:00,2025-05-28 16:30:00,0,650,0,245
2025-05-28 15:30:00,2025-05-28 16:00:00,0,693,0,279
2025-05-28 15:00:00,2025-05-28 15:30:00,0,711,0,276
2025-05-28 14:30:00,2025-05-28 15:00:00,0,754,0,285
2025-05-28 14:00:00,2025-05-28 14:30:00,0,784,0,295
2025-05-28 13:30:00,2025-05-28 14:00:00,0,692,0,252
2025-05-28 13:00:00,2025-05-28 13:30:00,0,631,0,228
2025-05-28 12:30:00,2025-05-28 13:00:00,0,625,0,231
2025-05-28 12:00:00,2025-05-28 12:30:00,0,634,0,233
2025-05-28 11:30:00,2025-05-28 12:00:00,0,640,0,232
2025-05-28 11:00:00,2025-05-28 11:30:00,0,715,0,263
2025-05-28 10:30:00,2025-05-28 11:00:00,0,798,0,287
2025-05-28 10:00:00,2025-05-28 10:30:00,0,684,0,261
2025-05-28 09:30:00,2025-05-28 10:00:00,0,633,0,250
2025-05-28 09:00:00,2025-05-28 09:30:00,0,724,0,281
2025-05-28 08:30:00,2025-05-28 09:00:00,0,685,0,273
2025-05-28 08:00:00,2025-05-28 08:30:00,0,707,0,272
2025-05-28 07:30:00,2025-05-28 08:00:00,0,617,0,248
2025-05-28 07:00:00,2025-05-28 07:30:00,0,594,0,233
2025-05-28 06:30:00,2025-05-28 07:00:00,0,661,0,271
2025-05-28 06:00:00,2025-05-28 06:30:00,0,624,0,250
2025-05-28 05:30:00,2025-05-28 06:00:00,0,694,0,288
2025-05-28 05:00:00,2025-05-28 05:30:00,0,624,0,263
2025-05-28 04:30:00,2025-05-28 05:00:00,0,648,0,283
2025-05-28 04:00:00,2025-05-28 04:30:00,0,657,0,248
2025-05-28 03:30:00,2025-05-28 04:00:00,0,705,0,284
2025-05-28 03:00:00,2025-05-28 03:30:00,0,839,0,338
2025-05-28 02:30:00,2025-05-28 03:00:00,0,758,0,310
2025-05-28 02:00:00,2025-05-28 02:30:00,0,642,0,265
2025-05-28 01:30:00,2025-05-28 02:00:00,0,676,0,273
2025-05-28 01:00:00,2025-05-28 01:30:00,0,792,0,312
2025-05-28 00:30:00,2025-05-28 01:00:00,0,823,0,345
2025-05-28 00:00:00,2025-05-28 00:30:00,0,732,0,303
2025-05-27 23:30:00,2025-05-28 00:00:00,0,665,0,260
2025-05-27 23:00:00,2025-05-27 23:30:00,0,672,0,266
2025-05-27 22:30:00,2025-05-27 23:00:00,0,754,0,294
2025-05-27 22:00:00,2025-05-27 22:30:00,0,830,0,333
2025-05-27 21:30:00,2025-05-27 22:00:00,0,819,0,334
2025-05-27 21:00:00,2025-05-27 21:30:00,0,670,0,277
2025-05-27 20:30:00,2025-05-27 21:00:00,0,631,0,245
2025-05-27 20:00:00,2025-05-27 20:30:00,0,739,0,288
2025-05-27 19:30:00,2025-05-27 20:00:00,0,838,0,321
2025-05-27 19:00:00,2025-05-27 19:30:00,0,838,0,333
2025-05-27 18:30:00,2025-05-27 19:00:00,0,630,0,250
2025-05-27 18:00:00,2025-05-27 18:30:00,0,677,0,270
2025-05-27 17:30:00,2025-05-27 18:00:00,0,757,0,304
2025-05-27 17:00:00,2025-05-27 17:30:00,0,854,0,334
2025-05-27 16:30:00,2025-05-27 17:00:00,0,784,0,322
2025-05-27 16:00:00,2025-05-27 16:30:00,0,644,0,248
2025-05-27 15:30:00,2025-05-27 16:00:00,0,734,0,296
2025-05-27 15:00:00,2025-05-27 15:30:00,0,768,0,292
2025-05-27 14:30:00,2025-05-27 15:00:00,0,889,0,353
2025-05-27 14:00:00,2025-05-27 14:30:00,0,812,0,327
2025-05-27 13:30:00,2025-05-27 14:00:00,0,655,0,240
2025-05-27 13:00:00,2025-05-27 13:30:00,0,689,0,268
2025-05-27 12:30:00,2025-05-27 13:00:00,0,740,0,281
2025-05-27 12:00:00,2025-05-27 12:30:00,0,871,0,369
2025-05-27 11:30:00,2025-05-27 12:00:00,0,700,0,278
2025-05-27 11:00:00,2025-05-27 11:30:00,0,661,0,248
2025-05-27 10:30:00,2025-05-27 11:00:00,0,648,0,248
2025-05-27 10:00:00,2025-05-27 10:30:00,0,636,0,238
2025-05-27 09:30:00,2025-05-27 10:00:00,0,626,0,230
2025-05-27 09:00:00,2025-05-27 09:30:00,0,564,0,213
2025-05-27 08:30:00,2025-05-27 09:00:00,0,524,0,202
2025-05-27 08:00:00,2025-05-27 08:30:00,0,533,0,199
2025-05-27 07:30:00,2025-05-27 08:00:00,0,570,0,224
2025-05-27 07:00:00,2025-05-27 07:30:00,0,565,0,226
2025-05-27 06:30:00,2025-05-27 07:00:00,0,720,0,300
2025-05-27 06:00:00,2025-05-27 06:30:00,0,733,0,307
2025-05-27 05:30:00,2025-05-27 06:00:00,0,629,0,259
2025-05-27 05:00:00,2025-05-27 05:30:00,0,632,0,258
2025-05-27 04:30:00,2025-05-27 05:00:00,0,751,0,325
2025-05-27 04:00:00,2025-05-27 04:30:00,0,756,0,339
2025-05-27 03:30:00,2025-05-27 04:00:00,0,647,0,255
2025-05-27 03:00:00,2025-05-27 03:30:00,0,601,0,236
2025-05-27 02:30:00,2025-05-27 03:00:00,0,593,0,237
2025-05-27 02:00:00,2025-05-27 02:30:00,0,623,0,256
2025-05-27 01:30:00,2025-05-27 02:00:00,0,669,0,269
2025-05-27 01:00:00,2025-05-27 01:30:00,0,779,0,300
2025-05-27 00:30:00,2025-05-27 01:00:00,0,743,0,302
2025-05-27 00:00:00,2025-05-27 00:30:00,0,596,0,244
2025-05-26 23:30:00,2025-05-27 00:00:00,0,664,0,267
2025-05-26 23:00:00,2025-05-26 23:30:00,0,789,0,329
2025-05-26 22:30:00,2025-05-26 23:00:00,0,717,0,294
2025-05-26 22:00:00,2025-05-26 22:30:00,0,613,0,247
2025-05-26 21:30:00,2025-05-26 22:00:00,0,648,0,259
2025-05-26 21:00:00,2025-05-26 21:30:00,0,697,0,291
2025-05-26 20:30:00,2025-05-26 21:00:00,0,743,0,291
2025-05-26 20:00:00,2025-05-26 20:30:00,0,735,0,292
2025-05-26 19:30:00,2025-05-26 20:00:00,0,717,0,284
2025-05-26 19:00:00,2025-05-26 19:30:00,0,744,0,293
2025-05-26 18:30:00,2025-05-26 19:00:00,0,780,0,319
2025-05-26 18:00:00,2025-05-26 18:30:00,0,791,0,317
2025-05-26 17:30:00,2025-05-26 18:00:00,0,841,0,339
2025-05-26 17:00:00,2025-05-26 17:30:00,0,849,0,353
2025-05-26 16:30:00,2025-05-26 17:00:00,0,768,0,314
2025-05-26 16:00:00,2025-05-26 16:30:00,0,779,0,302
2025-05-26 15:30:00,2025-05-26 16:00:00,0,841,0,329
2025-05-26 15:00:00,2025-05-26 15:30:00,0,917,0,357
2025-05-26 14:30:00,2025-05-26 15:00:00,0,904,0,367
2025-05-26 14:00:00,2025-05-26 14:30:00,0,780,0,291
2025-05-26 13:30:00,2025-05-26 14:00:00,0,761,0,294
2025-05-26 13:00:00,2025-05-26 13:30:00,0,766,0,289
2025-05-26 12:30:00,2025-05-26 13:00:00,0,810,0,307
2025-05-26 12:00:00,2025-05-26 12:30:00,0,827,0,299
2025-05-26 11:30:00,2025-05-26 12:00:00,0,904,0,365
2025-05-26 11:00:00,2025-05-26 11:30:00,0,842,0,337
2025-05-26 10:30:00,2025-05-26 11:00:00,0,808,0,312
2025-05-26 10:00:00,2025-05-26 10:30:00,0,883,0,339
2025-05-26 09:30:00,2025-05-26 10:00:00,0,882,0,352
2025-05-26 09:00:00,2025-05-26 09:30:00,0,936,0,394
2025-05-26 08:30:00,2025-05-26 09:00:00,0,799,0,314
2025-05-26 08:00:00,2025-05-26 08:30:00,0,812,0,306
2025-05-26 07:30:00,2025-05-26 08:00:00,0,859,0,326
2025-05-26 07:00:00,2025-05-26 07:30:00,0,845,0,321
2025-05-26 06:30:00,2025-05-26 07:00:00,0,924,0,386
2025-05-26 06:00:00,2025-05-26 06:30:00,0,772,0,308
2025-05-26 05:30:00,2025-05-26 06:00:00,0,743,0,300
2025-05-26 05:00:00,2025-05-26 05:30:00,0,724,0,279
2025-05-26 04:30:00,2025-05-26 05:00:00,0,810,0,334
2025-05-26 04:00:00,2025-05-26 04:30:00,0,829,0,322
2025-05-26 03:30:00,2025-05-26 04:00:00,0,921,0,382
2025-05-26 03:00:00,2025-05-26 03:30:00,0,837,0,343
2025-05-26 02:30:00,2025-05-26 03:00:00,0,727,0,294
2025-05-26 02:00:00,2025-05-26 02:30:00,0,752,0,305
2025-05-26 01:30:00,2025-05-26 02:00:00,0,749,0,294
2025-05-26 01:00:00,2025-05-26 01:30:00,0,710,0,279
2025-05-26 00:30:00,2025-05-26 01:00:00,0,732,0,281
2025-05-26 00:00:00,2025-05-26 00:30:00,0,876,0,346
2025-05-25 23:30:00,2025-05-26 00:00:00,0,826,0,316
2025-05-25 23:00:00,2025-05-25 23:30:00,0,769,0,298
2025-05-25 22:30:00,2025-05-25 23:00:00,0,826,0,335
2025-05-25 22:00:00,2025-05-25 22:30:00,0,829,0,314
2025-05-25 21:30:00,2025-05-25 22:00:00,0,942,0,381
2025-05-25 21:00:00,2025-05-25 21:30:00,0,961,0,403
2025-05-25 20:30:00,2025-05-25 21:00:00,0,906,0,378
2025-05-25 20:00:00,2025-05-25 20:30:00,0,979,0,414
2025-05-25 19:30:00,2025-05-25 20:00:00,0,1138,0,480
2025-05-25 19:00:00,2025-05-25 19:30:00,0,1213,0,529
2025-05-25 18:30:00,2025-05-25 19:00:00,0,1248,0,537
2025-05-25 18:00:00,2025-05-25 18:30:00,0,1245,0,523
2025-05-25 17:30:00,2025-05-25 18:00:00,0,1241,0,526
2025-05-25 17:00:00,2025-05-25 17:30:00,0,1291,0,543
2025-05-25 16:30:00,2025-05-25 17:00:00,0,1313,0,533
2025-05-25 16:00:00,2025-05-25 16:30:00,0,1369,0,578
2025-05-25 15:30:00,2025-05-25 16:00:00,0,1293,0,550
2025-05-25 15:00:00,2025-05-25 15:30:00,0,1316,0,552
2025-05-25 14:30:00,2025-05-25 15:00:00,0,1280,0,524
2025-05-25 14:00:00,2025-05-25 14:30:00,0,1340,0,539
2025-05-25 13:30:00,2025-05-25 14:00:00,0,1422,0,586
2025-05-25 13:00:00,2025-05-25 13:30:00,0,1405,0,570
2025-05-25 12:30:00,2025-05-25 13:00:00,0,1403,0,576
2025-05-25 12:00:00,2025-05-25 12:30:00,0,1325,0,542
2025-05-25 11:30:00,2025-05-25 12:00:00,0,1352,0,551
2025-05-25 11:00:00,2025-05-25 11:30:00,0,1312,0,534
2025-05-25 10:30:00,2025-05-25 11:00:00,0,1152,0,469
2025-05-25 10:00:00,2025-05-25 10:30:00,0,1105,0,454
2025-05-25 09:30:00,2025-05-25 10:00:00,0,1149,0,474
2025-05-25 09:00:00,2025-05-25 09:30:00,0,1226,0,493
2025-05-25 08:30:00,2025-05-25 09:00:00,0,1268,0,507
2025-05-25 08:00:00,2025-05-25 08:30:00,0,1202,0,489
2025-05-25 07:30:00,2025-05-25 08:00:00,0,1127,0,484
2025-05-25 07:00:00,2025-05-25 07:30:00,0,896,0,380
2025-05-25 06:30:00,2025-05-25 07:00:00,0,1063,0,456
2025-05-25 06:00:00,2025-05-25 06:30:00,0,1098,0,446
2025-05-25 05:30:00,2025-05-25 06:00:00,0,1220,0,524
2025-05-25 05:00:00,2025-05-25 05:30:00,0,992,0,439
2025-05-25 04:30:00,2025-05-25 05:00:00,0,981,0,413
2025-05-25 04:00:00,2025-05-25 04:30:00,0,1009,0,455
2025-05-25 03:30:00,2025-05-25 04:00:00,0,1039,0,458
2025-05-25 03:00:00,2025-05-25 03:30:00,0,1097,0,473
2025-05-25 02:30:00,2025-05-25 03:00:00,0,1168,0,493
2025-05-25 02:00:00,2025-05-25 02:30:00,0,1077,0,427
2025-05-25 01:30:00,2025-05-25 02:00:00,0,1107,0,481
2025-05-25 01:00:00,2025-05-25 01:30:00,0,1085,0,427
2025-05-25 00:30:00,2025-05-25 01:00:00,0,1260,0,537
2025-05-25 00:00:00,2025-05-25 00:30:00,0,1342,0,568
2025-05-24 23:30:00,2025-05-25 00:00:00,0,1211,0,526
2025-05-24 23:00:00,2025-05-24 23:30:00,0,1183,0,495
2025-05-24 22:30:00,2025-05-24 23:00:00,0,1176,0,494
2025-05-24 22:00:00,2025-05-24 22:30:00,0,1305,0,549
2025-05-24 21:30:00,2025-05-24 22:00:00,0,1418,0,587
2025-05-24 21:00:00,2025-05-24 21:30:00,0,1443,0,592
2025-05-24 20:30:00,2025-05-24 21:00:00,0,1320,0,545
2025-05-24 20:00:00,2025-05-24 20:30:00,0,1129,0,450
2025-05-24 19:30:00,2025-05-24 20:00:00,0,1059,0,424
2025-05-24 19:00:00,2025-05-24 19:30:00,0,1115,0,468
2025-05-24 18:30:00,2025-05-24 19:00:00,0,1257,0,528
2025-05-24 18:00:00,2025-05-24 18:30:00,0,1387,0,591
2025-05-24 17:30:00,2025-05-24 18:00:00,0,1448,0,592
2025-05-24 17:00:00,2025-05-24 17:30:00,0,1263,0,516
2025-05-24 16:30:00,2025-05-24 17:00:00,0,1093,0,445
2025-05-24 16:00:00,2025-05-24 16:30:00,0,1212,0,493
2025-05-24 15:30:00,2025-05-24 16:00:00,0,1299,0,556
2025-05-24 15:00:00,2025-05-24 15:30:00,0,1202,0,501
2025-05-24 14:30:00,2025-05-24 15:00:00,0,1436,0,569
2025-05-24 14:00:00,2025-05-24 14:30:00,0,1313,0,552
2025-05-24 13:30:00,2025-05-24 14:00:00,0,1277,0,551
2025-05-24 13:00:00,2025-05-24 13:30:00,0,1346,0,548
2025-05-24 12:30:00,2025-05-24 13:00:00,0,1124,0,474
2025-05-24 12:00:00,2025-05-24 12:30:00,0,1077,0,430
2025-05-24 11:30:00,2025-05-24 12:00:00,0,1424,0,574
2025-05-24 11:00:00,2025-05-24 11:30:00,0,1534,0,623
2025-05-24 10:30:00,2025-05-24 11:00:00,0,1362,0,555
2025-05-24 10:00:00,2025-05-24 10:30:00,0,1088,0,465
2025-05-24 09:30:00,2025-05-24 10:00:00,0,1078,0,450
2025-05-24 09:00:00,2025-05-24 09:30:00,0,1184,0,503
2025-05-24 08:30:00,2025-05-24 09:00:00,0,1516,0,640
2025-05-24 08:00:00,2025-05-24 08:30:00,0,1437,0,626
2025-05-24 07:30:00,2025-05-24 08:00:00,0,1209,0,523
2025-05-24 07:00:00,2025-05-24 07:30:00,0,1030,0,417
2025-05-24 06:30:00,2025-05-24 07:00:00,0,1029,0,426
2025-05-24 06:00:00,2025-05-24 06:30:00,0,1012,0,427
2025-05-24 05:30:00,2025-05-24 06:00:00,0,1041,0,458
2025-05-24 05:00:00,2025-05-24 05:30:00,0,1331,0,552
2025-05-24 04:30:00,2025-05-24 05:00:00,0,1140,0,453
2025-05-24 04:00:00,2025-05-24 04:30:00,0,1127,0,467
2025-05-24 03:30:00,2025-05-24 04:00:00,0,1024,0,439
2025-05-24 03:00:00,2025-05-24 03:30:00,0,954,0,382
2025-05-24 02:30:00,2025-05-24 03:00:00,0,990,0,399
2025-05-24 02:00:00,2025-05-24 02:30:00,0,1194,0,519
2025-05-24 01:30:00,2025-05-24 02:00:00,0,1235,0,545
2025-05-24 01:00:00,2025-05-24 01:30:00,0,1363,0,553
2025-05-24 00:30:00,2025-05-24 01:00:00,0,1326,0,536
2025-05-24 00:00:00,2025-05-24 00:30:00,0,1130,0,435
2025-05-23 23:30:00,2025-05-24 00:00:00,0,1082,0,435
2025-05-23 23:00:00,2025-05-23 23:30:00,0,1031,0,423
2025-05-23 22:30:00,2025-05-23 23:00:00,0,1028,0,436
2025-05-23 22:00:00,2025-05-23 22:30:00,0,1024,0,418
2025-05-23 21:30:00,2025-05-23 22:00:00,0,1154,0,479
2025-05-23 21:00:00,2025-05-23 21:30:00,0,1327,0,562
2025-05-23 20:30:00,2025-05-23 21:00:00,0,1319,0,543
2025-05-23 20:00:00,2025-05-23 20:30:00,0,1147,0,472
2025-05-23 19:30:00,2025-05-23 20:00:00,0,981,0,407
2025-05-23 19:00:00,2025-05-23 19:30:00,0,1048,0,411
2025-05-23 18:30:00,2025-05-23 19:00:00,0,1200,0,514
2025-05-23 18:00:00,2025-05-23 18:30:00,0,1226,0,513
2025-05-23 17:30:00,2025-05-23 18:00:00,0,1354,0,559
2025-05-23 17:00:00,2025-05-23 17:30:00,0,1212,0,503
2025-05-23 16:30:00,2025-05-23 17:00:00,0,1233,0,506
2025-05-23 16:00:00,2025-05-23 16:30:00,0,1353,0,582
2025-05-23 15:30:00,2025-05-23 16:00:00,0,1154,0,475
2025-05-23 15:00:00,2025-05-23 15:30:00,0,1083,0,431
2025-05-23 14:30:00,2025-05-23 15:00:00,0,1137,0,455
2025-05-23 14:00:00,2025-05-23 14:30:00,0,1311,0,547
2025-05-23 13:30:00,2025-05-23 14:00:00,0,1383,0,582
2025-05-23 13:00:00,2025-05-23 13:30:00,0,1186,0,490
2025-05-23 12:30:00,2025-05-23 13:00:00,0,1119,0,446
